Project_ID,Description,Type,Location,Site_Conditions,Square_Footage,Floors,Units,Foundation,Framing,Exterior_Finish,Roofing,HVAC,Plumbing,Electrical,Fire_Protection,Permitting_Fees,cost_estimation
520,Projet New building,Commercial,"kazan, Russia",7,74563,9,40,Crawlspace,Wood,Siding,Shingles,central system electric,Rigid_Copper_Pipe,983,True,2452.56,90000
521,Projet New building,Industrial,"Saint-peterburg, Russia",6,18456,3,76,Basement,Wood,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,983,True,4371.24,104500
522,Projet Renovation,Industrial,"Ekaterinburg, Russia",8,6660,5,71,Basement,Steel,Brick,Metal,central system electric,Braided_Pipe,945,True,3846.31,106000
523,Projet Renovation,Residential,"Moscow, Russia",4,42892,5,30,Basement,Steel,Brick,Shingles,central system gaz,Flexi_Pipe,913,True,4780.32,58500
524,Projet Renovation,Residential,"Moscow, Russia",8,36549,2,47,Basement,Steel,Stucco,Tiles,central system gaz,Rigid_Copper_Pipe,652,False,2121.31,71500
525,Projet New building,Industrial,"Moscow, Russia",10,61123,4,19,Crawlspace,Wood,Brick,Metal,central system electric,ABS_Pipe,892,False,3170.63,53500
526,Projet Renovation,Residential,"Saint-peterburg, Russia",3,26617,8,48,Basement,Wood,Stucco,Shingles,central system electric,PEX_Pipe,515,True,517.33,85500
527,Projet Renovation,Commercial,"Moscow, Russia",5,41423,3,18,Slab,Wood,Siding,Tiles,central system electric,PEX_Pipe,913,False,3767.74,38000
528,Projet Renovation,Residential,"kazan, Russia",7,77123,6,61,Basement,Wood,Siding,Shingles,central system gaz,Rigid_Copper_Pipe,364,False,1823.63,100500
529,Projet Renovation,Industrial,"Ekaterinburg, Russia",9,30097,1,16,Slab,Concrete,Siding,Metal,central system electric,Braided_Pipe,460,True,3210.09,37700
530,Projet Renovation,Industrial,"Saint-peterburg, Russia",8,26213,5,32,Basement,Concrete,Stucco,Shingles,central system gaz,Braided_Pipe,836,True,3832.25,67700
531,Projet New building,Industrial,"Saint-peterburg, Russia",3,47272,2,32,Slab,Steel,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,821,False,1494.73,48000
532,Projet Renovation,Residential,"kazan, Russia",6,28283,7,43,Crawlspace,Wood,Brick,Tiles,central system gaz,Braided_Pipe,114,False,3313.45,86000
533,Projet Renovation,Commercial,"Moscow, Russia",4,60377,7,31,Slab,Steel,Siding,Tiles,central system gaz,PVC_Pipe,661,True,3247.82,62000
534,Projet Renovation,Residential,"kazan, Russia",1,12317,10,35,Basement,Steel,Stucco,Shingles,central system electric,PEX_Pipe,802,False,1534.68,77500
535,Projet Renovation,Industrial,"Saint-peterburg, Russia",4,27925,3,4,Slab,Concrete,Stucco,Tiles,central system gaz,PEX_Pipe,577,True,548.55,23200
536,Projet Renovation,Commercial,"Moscow, Russia",10,15754,4,50,Basement,Steel,Brick,Metal,central system electric,Flexi_Pipe,889,False,1088.95,82000
537,Projet New building,Industrial,"Tambov, Russia",9,18057,3,30,Basement,Wood,Stucco,Tiles,central system electric,PVC_Pipe,413,False,418.09,58500
538,Projet New building,Industrial,"Ekaterinburg, Russia",3,70569,9,43,Slab,Steel,Brick,Metal,central system electric,Braided_Pipe,257,True,701.5,81500
539,Projet New building,Commercial,"Ekaterinburg, Russia",8,12969,10,94,Slab,Wood,Brick,Metal,central system electric,Flexi_Pipe,153,False,1926.07,144500
540,Projet New building,Industrial,"Saint-peterburg, Russia",4,16691,9,98,Slab,Steel,Siding,Tiles,central system electric,Braided_Pipe,833,False,3589.37,135000
541,Projet Renovation,Commercial,"Tambov, Russia",7,77137,3,18,Slab,Steel,Brick,Shingles,central system gaz,Flexi_Pipe,527,False,4421.67,48000
542,Projet Renovation,Commercial,"Ekaterinburg, Russia",2,30022,1,95,Slab,Concrete,Stucco,Metal,central system electric,Flexi_Pipe,470,False,4554.88,108700
543,Projet New building,Commercial,"Moscow, Russia",9,32139,4,76,Slab,Wood,Stucco,Metal,central system electric,PVC_Pipe,159,True,1685.38,107500
544,Projet Renovation,Commercial,"Saint-peterburg, Russia",10,65315,9,92,Crawlspace,Wood,Brick,Metal,central system electric,ABS_Pipe,198,True,572.91,141500
545,Projet New building,Commercial,"Tambov, Russia",8,8871,9,83,Basement,Wood,Siding,Metal,central system electric,PEX_Pipe,714,False,3191.77,130000
546,Projet New building,Residential,"Tambov, Russia",6,40129,9,9,Crawlspace,Wood,Brick,Tiles,central system electric,PEX_Pipe,869,True,3929.57,58000
547,Projet New building,Residential,"Tambov, Russia",6,31506,10,24,Crawlspace,Wood,Siding,Metal,central system gaz,Braided_Pipe,567,False,4261.25,75500
548,Projet Renovation,Industrial,"kazan, Russia",10,19050,3,11,Crawlspace,Steel,Stucco,Tiles,central system electric,PVC_Pipe,578,False,2400.97,40000
549,Projet Renovation,Industrial,"Tambov, Russia",1,91634,4,98,Slab,Concrete,Stucco,Metal,central system gaz,Braided_Pipe,920,False,426.36,120700
550,Projet New building,Residential,"Moscow, Russia",5,33881,6,92,Crawlspace,Concrete,Siding,Metal,central system electric,PVC_Pipe,457,True,1115.49,122700
551,Projet New building,Industrial,"kazan, Russia",1,11848,6,81,Basement,Steel,Brick,Metal,central system gaz,PEX_Pipe,882,False,1279.31,111000
552,Projet New building,Residential,"Saint-peterburg, Russia",4,31619,1,72,Crawlspace,Steel,Stucco,Tiles,central system electric,Flexi_Pipe,255,False,1012.89,87000
553,Projet New building,Industrial,"Saint-peterburg, Russia",8,5973,7,97,Crawlspace,Wood,Brick,Tiles,central system gaz,Flexi_Pipe,653,False,1400.64,140000
554,Projet New building,Commercial,"Moscow, Russia",8,65760,1,9,Slab,Concrete,Stucco,Metal,central system gaz,Rigid_Copper_Pipe,761,False,4891.34,30700
555,Projet New building,Industrial,"Saint-peterburg, Russia",4,50417,3,79,Crawlspace,Wood,Siding,Shingles,central system gaz,Rigid_Copper_Pipe,711,False,4966.3,103000
556,Projet New building,Industrial,"Ekaterinburg, Russia",6,63688,5,28,Crawlspace,Steel,Stucco,Metal,central system electric,ABS_Pipe,337,False,3905.84,63500
557,Projet New building,Commercial,"Ekaterinburg, Russia",1,10316,7,81,Slab,Steel,Stucco,Metal,central system electric,Flexi_Pipe,863,True,829.09,112500
558,Projet New building,Residential,"Tambov, Russia",10,65738,3,22,Slab,Steel,Siding,Shingles,central system gaz,PEX_Pipe,998,True,2379.46,51000
559,Projet New building,Residential,"kazan, Russia",1,70888,7,100,Crawlspace,Concrete,Siding,Shingles,central system electric,Flexi_Pipe,528,True,2002.47,135200
560,Projet New building,Residential,"Tambov, Russia",1,56307,10,97,Crawlspace,Wood,Stucco,Tiles,central system gaz,PEX_Pipe,765,False,1225.23,140000
561,Projet Renovation,Commercial,"Moscow, Russia",6,17141,10,92,Slab,Steel,Siding,Metal,central system electric,Flexi_Pipe,751,False,730.99,140500
562,Projet Renovation,Industrial,"Ekaterinburg, Russia",7,10550,3,65,Slab,Concrete,Brick,Tiles,central system electric,ABS_Pipe,191,True,1766.5,93200
563,Projet Renovation,Industrial,"Tambov, Russia",10,21391,5,88,Basement,Steel,Stucco,Metal,central system electric,Rigid_Copper_Pipe,430,False,2772.81,122000
564,Projet New building,Residential,"Tambov, Russia",2,11034,4,21,Crawlspace,Wood,Siding,Tiles,central system gaz,Rigid_Copper_Pipe,488,True,2916.97,46000
565,Projet Renovation,Industrial,"Moscow, Russia",4,26898,5,69,Basement,Wood,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,240,True,253.69,95500
566,Projet Renovation,Commercial,"Saint-peterburg, Russia",8,20170,5,37,Crawlspace,Concrete,Siding,Tiles,central system electric,PVC_Pipe,483,False,1516.11,72200
567,Projet Renovation,Residential,"Ekaterinburg, Russia",9,69826,10,61,Slab,Wood,Brick,Shingles,central system electric,Flexi_Pipe,214,False,1054.75,113000
568,Projet New building,Commercial,"Tambov, Russia",1,69589,5,100,Slab,Wood,Stucco,Metal,central system electric,PEX_Pipe,951,False,823.42,126500
569,Projet New building,Commercial,"Tambov, Russia",2,52554,9,91,Slab,Concrete,Stucco,Tiles,central system electric,Braided_Pipe,798,False,2134.59,128200
570,Projet New building,Industrial,"Moscow, Russia",3,81180,1,16,Basement,Steel,Stucco,Metal,central system electric,Braided_Pipe,956,True,4012.21,30000
571,Projet Renovation,Industrial,"Saint-peterburg, Russia",2,6800,3,45,Crawlspace,Concrete,Siding,Tiles,central system electric,PEX_Pipe,924,True,2411.81,66200
572,Projet New building,Commercial,"Saint-peterburg, Russia",5,20269,5,31,Slab,Concrete,Siding,Tiles,central system gaz,PEX_Pipe,983,False,1934.3,56200
573,Projet Renovation,Commercial,"Moscow, Russia",1,25302,9,93,Crawlspace,Concrete,Brick,Shingles,central system electric,PVC_Pipe,695,False,1318.8,135200
574,Projet New building,Industrial,"Moscow, Russia",7,72471,4,31,Slab,Concrete,Stucco,Metal,central system electric,ABS_Pipe,437,True,4305.91,61700
575,Projet New building,Residential,"Tambov, Russia",10,23873,9,78,Slab,Wood,Brick,Tiles,central system gaz,PVC_Pipe,154,True,3449.42,125000
576,Projet Renovation,Industrial,"Saint-peterburg, Russia",5,91000,8,65,Basement,Wood,Brick,Shingles,central system gaz,PVC_Pipe,500,True,3930.87,103500
577,Projet New building,Industrial,"Moscow, Russia",6,78169,2,43,Basement,Steel,Siding,Metal,central system electric,Braided_Pipe,720,True,1126.94,68000
578,Projet Renovation,Industrial,"Moscow, Russia",5,52424,10,52,Slab,Concrete,Brick,Metal,central system electric,PEX_Pipe,603,False,2971.21,93700
579,Projet New building,Residential,"Ekaterinburg, Russia",1,83762,5,90,Basement,Concrete,Stucco,Metal,central system electric,PVC_Pipe,186,True,2829.13,116200
580,Projet Renovation,Residential,"kazan, Russia",9,73446,10,100,Basement,Steel,Brick,Tiles,central system electric,ABS_Pipe,715,True,2677.37,149500
581,Projet Renovation,Industrial,"Saint-peterburg, Russia",4,2014,7,81,Slab,Steel,Stucco,Metal,central system electric,Braided_Pipe,999,True,4201.42,112500
582,Projet Renovation,Industrial,"Moscow, Russia",6,56324,9,45,Basement,Steel,Brick,Tiles,central system gaz,Braided_Pipe,635,True,2509.23,91500
583,Projet Renovation,Industrial,"Moscow, Russia",1,92728,10,82,Basement,Wood,Siding,Shingles,central system electric,Flexi_Pipe,960,False,1239.45,125500
584,Projet New building,Residential,"Ekaterinburg, Russia",4,15281,5,59,Basement,Wood,Brick,Tiles,central system gaz,ABS_Pipe,614,False,1065.85,86500
585,Projet New building,Commercial,"kazan, Russia",5,99560,1,88,Slab,Wood,Siding,Metal,central system electric,PVC_Pipe,255,True,2421.65,102500
586,Projet Renovation,Commercial,"kazan, Russia",5,21989,5,85,Basement,Concrete,Stucco,Shingles,central system gaz,Rigid_Copper_Pipe,896,True,339.61,112700
587,Projet Renovation,Commercial,"Moscow, Russia",10,37101,4,81,Crawlspace,Wood,Brick,Shingles,central system electric,ABS_Pipe,370,False,4017.26,117000
588,Projet Renovation,Residential,"Moscow, Russia",4,5616,5,38,Basement,Steel,Siding,Tiles,central system gaz,PEX_Pipe,373,True,4972.04,63500
589,Projet Renovation,Commercial,"kazan, Russia",4,24147,1,35,Crawlspace,Wood,Stucco,Tiles,central system electric,Braided_Pipe,602,True,1105.45,51000
590,Projet New building,Industrial,"Moscow, Russia",9,16477,10,97,Crawlspace,Concrete,Brick,Tiles,central system gaz,PEX_Pipe,682,True,616.25,148200
591,Projet New building,Industrial,"Saint-peterburg, Russia",9,91933,3,8,Basement,Concrete,Stucco,Tiles,central system gaz,Rigid_Copper_Pipe,247,True,444.12,35700
592,Projet Renovation,Industrial,"Moscow, Russia",6,41788,1,17,Crawlspace,Wood,Brick,Shingles,central system electric,Rigid_Copper_Pipe,660,True,4504.82,44000
593,Projet Renovation,Commercial,"Ekaterinburg, Russia",3,20614,8,17,Slab,Steel,Brick,Tiles,central system electric,Flexi_Pipe,431,False,4621.07,52000
594,Projet New building,Residential,"Ekaterinburg, Russia",9,45668,10,11,Slab,Steel,Stucco,Metal,central system electric,Flexi_Pipe,451,False,4320.96,59500
595,Projet Renovation,Commercial,"Moscow, Russia",10,73966,3,80,Basement,Steel,Brick,Tiles,central system electric,ABS_Pipe,914,True,2826.12,108500
596,Projet Renovation,Residential,"Moscow, Russia",8,26615,6,56,Crawlspace,Steel,Siding,Shingles,central system gaz,PEX_Pipe,358,False,1237.1,96000
597,Projet Renovation,Commercial,"Tambov, Russia",8,45295,4,85,Basement,Concrete,Siding,Metal,central system electric,Braided_Pipe,304,False,4254.36,116200
598,Projet New building,Commercial,"Ekaterinburg, Russia",1,84845,2,63,Basement,Concrete,Siding,Metal,central system gaz,Rigid_Copper_Pipe,835,True,2574.57,80200
599,Projet Renovation,Commercial,"Tambov, Russia",1,33834,5,11,Basement,Steel,Stucco,Tiles,central system electric,PEX_Pipe,135,False,1330.51,36500
600,Projet New building,Industrial,"kazan, Russia",6,66673,5,77,Crawlspace,Wood,Stucco,Metal,central system gaz,Flexi_Pipe,755,False,3879.7,113500
601,Projet New building,Industrial,"Moscow, Russia",2,19460,5,39,Crawlspace,Wood,Stucco,Metal,central system electric,PVC_Pipe,390,True,1055.04,67500
602,Projet Renovation,Commercial,"Saint-peterburg, Russia",10,31647,10,46,Crawlspace,Wood,Brick,Shingles,central system electric,Flexi_Pipe,591,False,3796.25,100000
603,Projet New building,Commercial,"kazan, Russia",6,39825,7,44,Basement,Concrete,Siding,Tiles,central system electric,PVC_Pipe,856,True,835.72,83700
604,Projet New building,Industrial,"Saint-peterburg, Russia",3,89098,1,74,Basement,Concrete,Stucco,Tiles,central system gaz,PEX_Pipe,945,True,907.97,87700
605,Projet Renovation,Commercial,"Ekaterinburg, Russia",9,85448,1,96,Crawlspace,Wood,Siding,Tiles,central system electric,PEX_Pipe,707,True,1450.85,120000
606,Projet Renovation,Residential,"Moscow, Russia",8,2896,6,44,Basement,Steel,Siding,Tiles,central system gaz,Braided_Pipe,608,True,2401.56,80500
607,Projet New building,Industrial,"Moscow, Russia",4,13999,7,75,Basement,Concrete,Brick,Tiles,central system gaz,PEX_Pipe,409,True,1205.54,107700
608,Projet Renovation,Commercial,"kazan, Russia",9,74258,8,37,Basement,Wood,Siding,Tiles,central system gaz,PEX_Pipe,607,False,4230.42,80500
609,Projet New building,Commercial,"Moscow, Russia",7,83376,9,11,Basement,Wood,Stucco,Tiles,central system gaz,PEX_Pipe,381,True,366.22,57500
610,Projet Renovation,Commercial,"Saint-peterburg, Russia",7,22584,9,88,Slab,Concrete,Stucco,Tiles,central system gaz,ABS_Pipe,172,True,2460.99,133200
611,Projet Renovation,Industrial,"Saint-peterburg, Russia",6,96175,10,11,Crawlspace,Steel,Brick,Metal,central system electric,Flexi_Pipe,167,True,368.61,62500
612,Projet Renovation,Residential,"Saint-peterburg, Russia",3,5323,8,8,Basement,Steel,Siding,Tiles,central system gaz,ABS_Pipe,545,False,3564.49,42500
613,Projet New building,Residential,"Moscow, Russia",5,98905,7,21,Basement,Concrete,Stucco,Tiles,central system gaz,Rigid_Copper_Pipe,175,True,3418.64,52700
614,Projet New building,Industrial,"kazan, Russia",6,49826,8,76,Slab,Steel,Brick,Tiles,central system electric,PVC_Pipe,690,False,304.74,119000
615,Projet Renovation,Industrial,"Ekaterinburg, Russia",8,78826,4,36,Crawlspace,Wood,Brick,Shingles,central system electric,PVC_Pipe,213,True,1536.47,72000
616,Projet New building,Residential,"Saint-peterburg, Russia",7,6820,3,22,Basement,Wood,Brick,Metal,central system electric,ABS_Pipe,465,True,1159.82,52000
617,Projet Renovation,Industrial,"Moscow, Russia",3,93430,7,31,Crawlspace,Wood,Brick,Shingles,central system gaz,PVC_Pipe,696,False,2281.08,68000
618,Projet Renovation,Industrial,"Moscow, Russia",9,41512,8,100,Crawlspace,Wood,Stucco,Shingles,central system electric,PVC_Pipe,746,True,4791.1,147000
619,Projet Renovation,Industrial,"kazan, Russia",2,9160,1,20,Slab,Steel,Siding,Metal,central system gaz,Rigid_Copper_Pipe,100,False,3048.58,33500
620,Projet Renovation,Industrial,"Tambov, Russia",9,90884,8,92,Basement,Concrete,Siding,Metal,central system gaz,PVC_Pipe,272,False,194.04,135200
621,Projet Renovation,Residential,"Ekaterinburg, Russia",10,43887,10,56,Slab,Wood,Brick,Metal,central system electric,PVC_Pipe,831,False,3776.69,106500
622,Projet Renovation,Residential,"Ekaterinburg, Russia",1,49452,9,37,Crawlspace,Wood,Brick,Tiles,central system electric,Braided_Pipe,354,False,2139.05,78000
623,Projet Renovation,Commercial,"Saint-peterburg, Russia",7,77083,9,30,Crawlspace,Concrete,Brick,Metal,central system gaz,PEX_Pipe,449,False,1370.62,78700
624,Projet New building,Industrial,"Tambov, Russia",6,28963,7,50,Basement,Wood,Siding,Shingles,central system electric,PVC_Pipe,291,False,2237.18,92500
625,Projet Renovation,Residential,"kazan, Russia",2,49717,2,39,Crawlspace,Concrete,Stucco,Shingles,central system gaz,Flexi_Pipe,542,False,2913.26,59200
626,Projet Renovation,Residential,"Moscow, Russia",10,14175,2,8,Slab,Concrete,Stucco,Tiles,central system gaz,PEX_Pipe,271,True,1446.68,32200
627,Projet Renovation,Commercial,"kazan, Russia",4,20089,6,8,Slab,Wood,Stucco,Tiles,central system electric,Flexi_Pipe,608,False,4637.51,37000
628,Projet New building,Industrial,"Saint-peterburg, Russia",10,47945,8,69,Basement,Steel,Stucco,Metal,central system electric,Braided_Pipe,318,True,2946.75,112000
629,Projet New building,Commercial,"kazan, Russia",3,9299,10,6,Slab,Steel,Siding,Tiles,central system gaz,ABS_Pipe,372,True,3975.06,46000
630,Projet New building,Commercial,"Ekaterinburg, Russia",7,63170,1,19,Basement,Wood,Brick,Tiles,central system electric,PEX_Pipe,947,False,4290.89,42500
631,Projet New building,Industrial,"Tambov, Russia",6,74176,10,17,Crawlspace,Wood,Siding,Shingles,central system gaz,Rigid_Copper_Pipe,411,False,4594.32,70000
632,Projet Renovation,Industrial,"Tambov, Russia",1,71428,7,13,Slab,Concrete,Brick,Shingles,central system gaz,ABS_Pipe,992,True,4923.6,47200
633,Projet New building,Residential,"Ekaterinburg, Russia",6,13205,10,18,Slab,Concrete,Siding,Metal,central system gaz,PEX_Pipe,675,False,2034.34,66700
634,Projet Renovation,Industrial,"Saint-peterburg, Russia",4,89569,5,17,Basement,Concrete,Brick,Shingles,central system electric,ABS_Pipe,867,False,2401.72,45700
635,Projet Renovation,Residential,"Moscow, Russia",5,24480,1,40,Crawlspace,Wood,Siding,Tiles,central system gaz,PVC_Pipe,326,True,1426.03,56000
636,Projet New building,Industrial,"Saint-peterburg, Russia",3,44306,1,77,Slab,Concrete,Stucco,Tiles,central system electric,Flexi_Pipe,678,True,1182.71,90200
637,Projet Renovation,Residential,"Ekaterinburg, Russia",8,30300,9,66,Slab,Concrete,Siding,Shingles,central system electric,ABS_Pipe,688,False,128.27,113200
638,Projet Renovation,Residential,"Saint-peterburg, Russia",10,46223,5,84,Basement,Steel,Siding,Metal,central system gaz,ABS_Pipe,805,False,3543.94,118000
639,Projet New building,Industrial,"Ekaterinburg, Russia",6,54211,9,28,Slab,Concrete,Siding,Tiles,central system gaz,Rigid_Copper_Pipe,237,False,3394.62,73200
640,Projet Renovation,Commercial,"Tambov, Russia",10,77005,5,16,Crawlspace,Steel,Brick,Tiles,central system electric,PVC_Pipe,140,True,247.82,52000
641,Projet Renovation,Industrial,"Ekaterinburg, Russia",10,94759,2,65,Slab,Steel,Brick,Shingles,central system gaz,PEX_Pipe,711,False,3575.73,92000
642,Projet Renovation,Residential,"kazan, Russia",7,44922,4,74,Slab,Wood,Stucco,Shingles,central system gaz,Rigid_Copper_Pipe,395,False,2039.59,107000
643,Projet Renovation,Commercial,"Moscow, Russia",8,49890,6,28,Crawlspace,Steel,Brick,Shingles,central system electric,Rigid_Copper_Pipe,676,False,819.53,69000
644,Projet Renovation,Industrial,"Ekaterinburg, Russia",1,9212,3,20,Crawlspace,Concrete,Brick,Shingles,central system electric,Rigid_Copper_Pipe,738,False,4398.95,44200
645,Projet Renovation,Industrial,"Moscow, Russia",1,64988,8,19,Crawlspace,Concrete,Siding,Shingles,central system electric,PVC_Pipe,654,True,4944.24,57200
646,Projet New building,Residential,"Saint-peterburg, Russia",5,83754,10,70,Slab,Concrete,Stucco,Metal,central system electric,Flexi_Pipe,642,True,4653.35,110700
647,Projet Renovation,Industrial,"Ekaterinburg, Russia",6,62702,1,32,Basement,Wood,Siding,Shingles,central system gaz,PVC_Pipe,546,True,3776.37,56500
648,Projet New building,Industrial,"Saint-peterburg, Russia",3,17290,10,61,Slab,Wood,Siding,Tiles,central system gaz,Braided_Pipe,571,False,3100.11,102000
649,Projet New building,Industrial,"Ekaterinburg, Russia",10,57659,2,25,Crawlspace,Steel,Brick,Metal,central system gaz,PEX_Pipe,235,True,2884.24,52500
650,Projet Renovation,Industrial,"Tambov, Russia",8,38801,6,4,Slab,Wood,Stucco,Metal,central system gaz,Flexi_Pipe,766,True,2417.71,41500
651,Projet New building,Commercial,"Moscow, Russia",10,94006,6,46,Basement,Concrete,Siding,Tiles,central system electric,Rigid_Copper_Pipe,726,False,1397.61,82700
652,Projet Renovation,Industrial,"Saint-peterburg, Russia",9,24931,1,64,Crawlspace,Concrete,Siding,Tiles,central system electric,Flexi_Pipe,516,True,3806.45,87200
653,Projet Renovation,Residential,"Moscow, Russia",9,33332,3,17,Basement,Steel,Brick,Metal,central system gaz,Rigid_Copper_Pipe,482,False,318.59,46000
654,Projet Renovation,Residential,"Tambov, Russia",8,70623,5,8,Crawlspace,Wood,Stucco,Tiles,central system electric,Braided_Pipe,728,False,3571.8,44000
655,Projet New building,Residential,"kazan, Russia",9,96546,10,11,Slab,Steel,Siding,Tiles,central system gaz,Flexi_Pipe,258,True,125.7,59000
656,Projet Renovation,Commercial,"Ekaterinburg, Russia",4,46285,9,50,Basement,Steel,Stucco,Shingles,central system electric,PEX_Pipe,978,True,1633.68,89500
657,Projet Renovation,Industrial,"kazan, Russia",9,2970,2,69,Slab,Concrete,Brick,Shingles,central system gaz,ABS_Pipe,714,False,1696.6,96200
658,Projet Renovation,Residential,"Saint-peterburg, Russia",3,37146,6,92,Crawlspace,Wood,Stucco,Metal,central system electric,Braided_Pipe,845,False,2117.32,123500
659,Projet Renovation,Commercial,"Moscow, Russia",6,8338,2,19,Basement,Wood,Brick,Shingles,central system electric,Rigid_Copper_Pipe,888,False,1170.87,47500
660,Projet Renovation,Residential,"Saint-peterburg, Russia",3,89286,10,52,Basement,Steel,Brick,Shingles,central system gaz,PEX_Pipe,988,False,2523.49,95500
661,Projet Renovation,Residential,"Ekaterinburg, Russia",6,87673,9,60,Crawlspace,Wood,Siding,Shingles,central system gaz,ABS_Pipe,189,False,3255.26,110000
662,Projet New building,Commercial,"Tambov, Russia",1,22693,9,61,Slab,Steel,Siding,Metal,central system electric,PVC_Pipe,342,True,4737.73,98500
663,Projet Renovation,Industrial,"Tambov, Russia",8,32611,7,35,Crawlspace,Steel,Siding,Shingles,central system electric,Rigid_Copper_Pipe,710,True,736.46,78000
664,Projet New building,Residential,"Ekaterinburg, Russia",1,37105,3,38,Basement,Concrete,Brick,Shingles,central system electric,Rigid_Copper_Pipe,817,False,2705.88,60700
665,Projet New building,Residential,"Tambov, Russia",9,52904,1,47,Basement,Wood,Siding,Shingles,central system electric,Rigid_Copper_Pipe,917,True,1783.9,71500
666,Projet Renovation,Residential,"Ekaterinburg, Russia",4,65616,5,70,Basement,Steel,Siding,Metal,central system gaz,Rigid_Copper_Pipe,268,True,3796.2,96000
667,Projet Renovation,Commercial,"Saint-peterburg, Russia",9,81432,5,47,Basement,Wood,Brick,Metal,central system gaz,PVC_Pipe,663,False,1683.98,83000
668,Projet Renovation,Commercial,"Tambov, Russia",3,31028,5,18,Slab,Concrete,Siding,Shingles,central system electric,PEX_Pipe,759,True,4000.55,45200
669,Projet New building,Commercial,"Ekaterinburg, Russia",9,27953,5,17,Slab,Steel,Brick,Tiles,central system electric,PEX_Pipe,141,True,660.11,51000
670,Projet New building,Industrial,"kazan, Russia",8,91654,7,32,Crawlspace,Concrete,Brick,Metal,central system electric,Rigid_Copper_Pipe,456,True,1477.61,74700
671,Projet Renovation,Residential,"Moscow, Russia",1,84136,7,16,Basement,Wood,Stucco,Metal,central system electric,ABS_Pipe,238,True,1018.85,49000
672,Projet Renovation,Commercial,"Tambov, Russia",1,81711,10,52,Basement,Steel,Brick,Metal,central system gaz,ABS_Pipe,799,False,1541.67,94000
673,Projet Renovation,Commercial,"Moscow, Russia",7,96434,10,61,Basement,Concrete,Stucco,Tiles,central system gaz,Braided_Pipe,688,False,797.01,109700
674,Projet Renovation,Residential,"Saint-peterburg, Russia",7,77186,5,78,Slab,Steel,Stucco,Shingles,central system electric,ABS_Pipe,209,True,3403.96,113000
675,Projet New building,Residential,"kazan, Russia",7,50938,1,26,Crawlspace,Wood,Stucco,Tiles,central system gaz,PEX_Pipe,753,False,1260.69,50000
676,Projet Renovation,Residential,"Moscow, Russia",7,66467,2,86,Crawlspace,Steel,Siding,Tiles,central system electric,PEX_Pipe,644,True,3199.54,112000
677,Projet New building,Residential,"Moscow, Russia",4,70376,10,95,Slab,Concrete,Stucco,Shingles,central system electric,Braided_Pipe,188,False,1775.25,137200
678,Projet New building,Industrial,"kazan, Russia",3,68686,5,90,Slab,Wood,Stucco,Tiles,central system electric,Flexi_Pipe,222,True,4546.35,116000
679,Projet New building,Residential,"Moscow, Russia",10,9098,10,85,Crawlspace,Steel,Brick,Tiles,central system electric,Rigid_Copper_Pipe,114,False,1388.61,136000
680,Projet Renovation,Residential,"Saint-peterburg, Russia",1,76984,3,99,Slab,Concrete,Stucco,Shingles,central system gaz,Rigid_Copper_Pipe,770,False,4387.63,120200
681,Projet New building,Industrial,"Ekaterinburg, Russia",6,33634,3,58,Slab,Concrete,Stucco,Metal,central system gaz,PEX_Pipe,631,True,538.1,85700
682,Projet Renovation,Residential,"kazan, Russia",5,3744,5,27,Slab,Concrete,Brick,Shingles,central system gaz,Flexi_Pipe,403,False,4281.31,55200
683,Projet New building,Residential,"kazan, Russia",1,90589,5,46,Crawlspace,Concrete,Brick,Metal,central system gaz,Rigid_Copper_Pipe,271,True,502.01,74700
684,Projet New building,Commercial,"Ekaterinburg, Russia",8,26555,6,29,Crawlspace,Concrete,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,506,True,2006.61,67200
685,Projet New building,Commercial,"Saint-peterburg, Russia",10,19432,10,97,Crawlspace,Steel,Siding,Shingles,central system gaz,Rigid_Copper_Pipe,238,False,2665.58,149000
686,Projet Renovation,Commercial,"Tambov, Russia",4,30831,3,3,Crawlspace,Concrete,Brick,Tiles,central system electric,Rigid_Copper_Pipe,710,False,2258.84,25200
687,Projet Renovation,Industrial,"Moscow, Russia",5,39430,4,60,Basement,Steel,Siding,Metal,central system gaz,PEX_Pipe,319,True,356.19,83000
688,Projet New building,Commercial,"Saint-peterburg, Russia",2,95966,10,97,Crawlspace,Concrete,Stucco,Shingles,central system electric,Flexi_Pipe,319,False,2656.57,141200
689,Projet Renovation,Residential,"Tambov, Russia",2,91716,9,34,Basement,Concrete,Siding,Shingles,central system electric,Flexi_Pipe,710,True,2200.61,73700
690,Projet New building,Industrial,"Saint-peterburg, Russia",2,1707,5,74,Basement,Concrete,Brick,Tiles,central system electric,PEX_Pipe,803,False,4370.69,100700
691,Projet New building,Industrial,"kazan, Russia",9,3673,4,69,Crawlspace,Concrete,Siding,Shingles,central system gaz,Flexi_Pipe,135,True,4173.75,103200
692,Projet New building,Industrial,"kazan, Russia",2,17407,6,84,Crawlspace,Steel,Stucco,Metal,central system gaz,PVC_Pipe,350,False,4898.55,114500
